tweet,label
"요즘 꿈 꾸는게 3가지네
중학교때 친핸던 친구랑 우리집에서 맛있는거먹고 노는 꿈
고등학교때 친했던 친구들이 맛있는거 먹자고 놀러가자던 꿈
최근에 나때문에 사이멀어진 지인들이랑 화해하고 다시 노는 꿈
꿈에선 한없이 행복한데 일어나서 꿈이란걸 알게되면 슬퍼지고 내가 왜 그랬을까 라는 후회",1
"나는 조심스럽게 이모에게 괜찮냐고 물었고 이모는 괜찮다고 해주었다. 부모님이 바빠 나를 돌보지 못했을때, 이모가 나를 딸처럼 키우면서 이미 엄마가 느끼는 감정들을 다 느껴 미련은 없다고했다. 여자에게 축복은 아이를 가지는게 아니니 지금의 이모 인생을 즐기라고 위로했지만",1
니가 죽고싶은 게 나랑 뭔 상관인데...?,1
"이 날이 오기를 간절히 원했지만,
두 분이 오늘
나란히 서기까지 얼마나 고통스러웠을까?
이제 부터 하나 하나 개혁해 나가는 길에 티끌 같은 힘이지만 나도 힘껏 보태 드려야지. https://t.co/eAcVLLmrAL",1
탈북민 북송후 돌에맞아 피투성이 너무 처참해 자살까지 시도https://t.co/R7ytvqteea,1
"열라 피곤해서.,,,@@@  몸이..@@@@  안 움직이는테치이이..,,.,@@@@@",1
"마들렌은 하얀 비둘기 날개라면
에스프레소는 나방의 날개도 잘어울리듯...

아름다운 무늬와 깊은 색 사이로 독성이 가득하지만,
나방인만큼 뭉게져 죽기 쉬유 에슾...",1
아 죽겠다 혁규형... 헤헿 아이.. 흐흫 까지 완벽해.. 진짜 최근 본 것 중에 제일 귀여워 아ㅠㅠㅠㅠ,1
이래저래 괴로웠고 스트레스 받았던 고등학교 시절에 가장 힘이 되었던 곡 중 하나여서 아직도 자주 듣습니다.,1
"🐫 최애 컾링 연성 한문장
──────────────────
헤이덴,
《기대하지 않았더라면 상처받지도 않았을텐데.》
https://t.co/UNhGFRNrOd
와 와 와 이야 와 이야",1
'해피 엔딩'이야말로 그 어떤 것보다 절망적인 것이다.,1
구글에 아이디 치면 다 남는대 아쉽지만 ㅂㅂ 디엠 오면 인스타 알려줄게 인스타에 더 ㄶ아 https://t.co/VwxVDOg8Gj,0
"#여러분들은_지금_하시는_일_또는_지망하시는_분야를_공부하시기_전에_무슨_일을_하시거나_지망하셨나요

히히 저도 타래로 이어볼게요!!!",0
결국 리츠도 구속을 풀었고 레이에게 달려들겠지 좀비는 눈물을 안 흘리는데 리츠는 눈물을 흘렸음 레이는 달려오는 리츠를 보고 눈을 감는데 퍽소리가 났음 생각했던 고통이 느껴지지 않아서 눈을 뜨니 카오루가 울면서 항상 가지고 다니던 무기를 떨구고 뒷걸음질 쳐서 벽에 붙을 듯,1
"나는 가진 사랑이 많은데, 줄 사람이 없어요",0
어떡해 너무 귀여워 그냥 죽고 싶어 https://t.co/vXP9xtV4UW,1
"내 말을 듣고 상처를 받았으면 좋겠어
딱 한 번이라도 다시 생각했으면 좋겠어
날 욕하고 미워해 그 대신
한 번만 더 생각하고 말하고 행동해
배웠잖아 뭐가 옳은지 알잖아
당연한 것은 당연한 체로 있어야지
본능밖에 남지 않은 사람아
식물도 피해를 주지는 않아",1
동결걸게 진ㅁ자로 가끔씩찾아온다 자기들나버리면 죽는거야,1
ㅠㅠㅜ 감기기운 잇어서 목도아프고 코도 막히는데 배 허리 무릎 다 아픈데다가 비까지와서 죽을 것 같아......................피나올때마다 머리는 어지럽고....걍 죽고 싶응,1
학교 동아리땜에 그린 그림이 있긴 한데 이거 여기다 올려도 되나,0
큰일임 !!!!!!!!! https://t.co/iTXwOI0IQI https://t.co/VA3jA5E1MN,0
"세일러문 찾아보다가 세일러문이랑
짱구랑 콜라보한거 찾았는데ㅋㅋㅋㅋㅋ이 
얼굴에 짱구 목소리 나와서 개 당황했는데 짱구였어 https://t.co/xgtnI56zFw",0
"내 프로필이 어떼서?

여기서 댓글
달지 말라고?

너는 왜 댓글달고
자빠졌는데?

트위터가 너네 집
안방인가?

트위터를 너네집
안방으로 착각하는 
너가  미친 것은 아닐까?

지금 내가 답글하는 것이 
내 할일이고

내가 대통령이 되면
한국은 자살률
꼴등국가 될 것이다. https://t.co/BOGFPHyDmS",1
@DGX_R411 게살,0
창윤이 낡은문 반응 좋은 곳 러브게임뿐이야..,0
"교회 지하실서 '성탄절 다과모임'..결국 44명 집단감염.

죽어서 천국 갈려고 살아서는 지옥을 만드네.",1
무슨 일이 일어나고 있나요? https://t.co/KAtLxJlD0Q,0
집가고싶다😆😆😆😆😆,0
아 미친 뒷짐지고 노래하는 김종완도 기타 치는 김종완듀 사랑해,0
"ㅤㅤ
Oi.. @dionkenrick @berkelanang cek DM..
ㅤㅤ",0
고잉 3차 결제자는 결제완료에서 뭠춰있지..,0
"'가서 있을 곳'으로도 학교는 존재한다는 것입니다. 그런데 그 공간이 모두 폐쇄되고 정지됨으로써 아이들은 많은 기회와 경험, 그리고 함께 그 기회와 경험을 나누고 해내고 뒹굴 친구들을 잃었습니다. 이 고립과 외로움이 아이들의 마음에 남았습니다./코로나로 아이들이 잃은 것들, 김현수 저",1
숙제하고 오겠습니다 :),0
"미케 그리면서, 안정되찾기.",1
"#강남구 #학원강사_2만명 #코로나19_전수검사

❝  무증상 감염 차단!! 수험생 불안 해소!! ❞

오늘부터 한 달간 강남구 학원강사 2만여명을 대상으로
#전수검사를 실시합니다.

👉https://t.co/3nVeHKSy4l https://t.co/IlxcdvZcJQ",1
이런적 처음이야!! 내일 더 선괄 할게 쪼오금만 기다료~~~ https://t.co/0k9NiXf4ub,0
센쥬로의 몸을 경계로 안팎에서 지키려는 힘과 빼앗으려는 힘이 서로 충돌을 일으키면 센쥬로가 괴로워하며 소리없는 비명을 지르는거 보고싶...그모습을 지켜볼수없던 구미쿄가 포기하고 센쥬로의 땀으로 젖은 몸을 닦아주며 죽어서 기억속에만 남은 렌쿄가 센쥬로의 내면에서 이만큼,1
#방탄소년단 잘햇어 정말 ㅠㅠㅠㅠ 그리고 미안해,0
"#마음당_나_사용설명서
조금만 받을게요.! 3개까지만.!",0
죽을것같애 울 와깅이 https://t.co/CaPCyiwJU8,1
"딱 처음에 놔님이 나 찾고 방개님이랑 마주쳣을때 방개님이랑 저랑 묘하게 닮아서 조금 흠칫햇다, 머리스타일때문ㅇ인가",0
"2시간 잤더니 몸이 피곤한지 코피가 뚝뚝 흐르네요.....
진짜 당황스럽고......휴지는 없고....",1
다들 머야..? https://t.co/uDbOJjfYr3,0
"갑자기 탐라에 매뉴얼봇들이
행복하다",0
머찌게 말해놓고 슬쩍 눈치보는 밍키 https://t.co/yIsvZcL37X,0
아이고오 우리 미모 담당님 사진 올라왔다~!! https://t.co/6ZWi7bdGzl,0
+회사에 출근하는사람이 굉장히 적습니당!!!!,0
진짜 첫 해외여행 간다고 증사 찍은 5살 같음 ㅠ      ㅠ 당당한 입꼬리 귀여워 죽어 https://t.co/BLh0IB4GPX,1
"옛날에 자식을 여덜 아홉씩도 낳았다는데 얼마나 힘들었을까
부화하고 2주간 현관 육추기 박스에서 온도조절 받으며 적응하던 병아리 아홉 마리를 오늘 닭장에 내놨다
큰닭이 여덟 마리고 그중 암닭이 두 마리다
암닭만 좋으라고
사료는 8개 다 먹고 소출은 달걀 2개뿐인 
이 불균형을 해소해야만 한다 https://t.co/jBlVysWGTa",1
지금까지 뭐했냐 물어보시면...절망에 빠진 낮잠....왜 한국어가 안되는가의 의문.....죠죠....절망....뇌절......,1
저거 일부러 던지ㅅ... 와 슬리퍼가 날아다니다니!! 신기해요 ( ・∇・)!! https://t.co/f0f9uuS6ic,0
@huhu53417818  사랑해요,0
자해 안 하면 불안해서 잠이 안 와,1
ㅋㅋㅋ마감이나 해야징!!,0
와 봇계 먼일이고,0
현생에 치여서 살았더니 잘 안들어왔어요 다들 보고싶어요🥺,0
"자살이라니..
아까운 생명.. 🙏",1
나 진짜 수많은 덕질을 했지만...이런건 처음이야 하하하.....하나도 안웃김 너무 슬퍼.....😭왜냐면 그 시간을 같이 보낸것도 슬프지만 나는 같이 못보냈으니까 쫒아가서 볼수있는 추억들이 사라져버렸어......,1
"사바사 케바케 이겠지만, 저는 약간 충전형 인간인지라, 대인관계에 있어서 감정이 소모될 일을 많이하게되면 많이 힘들어 하는 편이에요. 그 사람들에게 상처주고 싶지 않고, 화내고 싶지 않아서 재충전의 시간이 필요한 사람입니다.",1
"어제.. 너무 피곤해서 퇴근 후 바로 잠들어서 지금까지 약 10시간 정도를 정신없이 잤는데
얼마나 개운한지 마치 다시 태어난 것 같다 ...🤩그간 비실비실했던 게 수면부족 때문이었나? 잠에 좀 더 신경써야겠다고 느낀다",1
"누가 히클 개그시날로 가요
아
탐라내리다 이악뭄 개웃겨",0
아...아 개기여워 쌉쌉 미쳤니 아 죽었어요 찾지마요,1
"나는 고려&gt;태백&gt;평원=7장 순으로 좋아하는듯.. 왤케 어려운 품새만 좋아하지ㅋㅋㅋㅋㅋ 못하는 걸 좋아하는 병이 있어요,,",0
"이상형 : 깡깡말랐지만잔근육있는예술가적기질에신경질적인인상이지만나에게는은근히따뜻한다크서클진한양아치상보컬
막일에집중하면밥이고나발이고담배랑커피로연명해서내가다챙겨줘야함",1
ㅇㄴ 출근했고 20일 거의 다 밀었는데요!!!! 판새가!!! 지휘팀 팀장님 한번 만나더니!!!! 지휘팀 팀장님이 마음에 들었는지 교육팀 팀장님이 작업하면 얘 싫다고 티 팍팍 내서 결국 애 죽어가지고!!!!! 재도전 눌렀다네요 아이고 판새야!!!!,1
오........ https://t.co/2nwe2PKiIH,0
인천 바다 https://t.co/KGsim3MkWk,0
"""토도로키군도 씻으러 들어...""
""......""
""등에 뭐 묻었어? 왜 그렇게 쳐다보고 있어.""
""니가 그런 차림으로 나온적이 있던가 싶어서.""
""아아. 내가 속옷이랑 바지 챙기고 들어가는걸 깜빡해서 급한대로 수건으로.. 근데 뭐 어때. 벗은건 많이 봤잖아.""
""뭐, 그렇지. 그래도 색달라. 이렇게 보니까.""",0
예?... 과학쌤은 절대 귀엽지 않아요 그냥 슬픈캐에요!(?) https://t.co/45YE13Pebm,1
사실 나도 탈코 못한 사람이고 빻은 장르도 많이 파고 암튼 뭔가 말 얹을만한 사람이 아닌건 알지만 뭐..,0
"2/2&lt;신강인권&gt;
부시천년전과거
지금진행참잔담
유오이종위청소
기도전붕부지참",0
"오늘 왜 광화문에 안나왔지?
신발짝으로 맞아 죽을까봐? https://t.co/SKR3WsPG9L",1
집에 가고싶다,0
허버허버 https://t.co/Zq7iWTsge0,0
"선출직이 필요한 이유

https://t.co/uxDEan1GMm",0
"우울함 습격!
냉큼 https://t.co/k7C2QAK1bf",1
"필요하신분들 가져다쓰세용~

Moon Jae-in boycott.
the worst president in South Korean history Moon Jae-in. https://t.co/e3Q1kWjOhV",0
우와아아앙!!! https://t.co/AKPg9ky0tE,0
일본 지큐야 바쁘니 우리 아저씨도 화보 잘 찍을 수 있단다 지금이 기회인데 어케 좀 안될까🥲,0
글 시작이 아이콘비아이입니다가 아니라 김한빈 입니다 부터가 너무 슬프다,1
"내 새끼라도 좋은 신발 신게 해주는 이게 부모의 감정이라는건가...

&lt;하트 찌찌 발언 금지&gt; https://t.co/nBlzH2k4OT",1
"분기점에서
가방
책상
창문
나간다
가 있었는데
일단 아시다시피 가방은 우롱이 찾는 엔딩! 창문은 우롱이 대신 강아지 찾는 엔딩! 이었습니다 https://t.co/zoEQumUwiC",0
얘들아 지금 딱 1000원만 입금해줄사람...ㅜ 급하게 돈이 필요해서 진짜 내일 바로 입금해줄 수 잇음!,0
장사하는 청소년 (인지부조화),0
https://t.co/9kAwvrht5M 우울할땐 예쁜 말을 들어야 기분이 조아진대요 (◍•ᴗ•◍)♡ ✧*。,1
"#다같이_건강검진을_해봅시다
물 : 1~2L
운동 : 6~7/주
수면시간 : 8시간 안자면 하루종일 헤롱헤롱
카페인 : X 몸에 안받아요
술 : X
담배 : X
스트레스 : 대학원 https://t.co/dd9faprAMb",1
마다라 귁님 덱 안들어가면 푸카 압수,0
헐 나한테 저러면 나 진짜 상처받을 거 같아.. https://t.co/GtYOQXMWAy,1
내가 그냥 죽겠다니까?,1
"🐭 당신의 좀비사태 생존기 
──────────────────
아기궁뎅이님은 
1~10일동안  생존하다가 생을 마감했습니다. 
 당신의 주 무기는 직접 만든 죽창  이였으며 
사망사유는 아사...
https://t.co/d0v4ls9FLa

???아사면 왜 10일만에 죽은거임?물 못마신거면 몰라도..",1
RT(이건좀 다른말이지만 방울이 저분 예전에 저랑 제트친이랑 GTA온라인 카지노습격을 같이한적이 있는데 돈이필요하대서 같이했죠 저랑 제트친 준작 하는 내내 무슨 외계인총갖다가... 장난치고 거의 분탕질이여 이것땜시 나랑 내트친 개빡친상태였지만 문제만들기싫어서 입다물고있었지,0
"얘들아 타돌 유입 미안해 썰려면 썰어 
근데 나 지금 너무 슬퍼서..ㅠ 엔시리 파기 전에 데뷔때부터 ㅅㅈ언니 좋아했는데 넘 혼란스러움ㅠㅠ 논란 터지고 중립 박고 있었는데 이건 빼박인거지?ㅠㅠ 그 ㅂㅎㅅ언냐도 좋아했는데 내가 사람 보는 눈이 없는걸까ㅠㅠ 아쒸 내 멘탈ㅠㅠ https://t.co/SV7jNPnc6T",1
썼다 지웠다 하네 트위터 많이 했던 친구니 괜찮겠지 잊지 않았고 내가 할 수 있던 역할이 뭐라도 있었을 것 같은데 아직 많이 미안하고 여전히 뭐 할 수 있을진 모르겠는데 네 선택 이후의 행복과 상처 받은 사람들의 회복 많이 바라고 있다,1
태용이 보고싶다,0
"전대통령 뇌물스캔들로 자살
경남도지사 여론조작으로 감빵갔다옴
충남도지사 섹스스캔들로 감빵
경기도지사 수사중
부산시장 성추행으로 사퇴
전 법무부장관 수사중
서울시장 성추행으로 자살 https://t.co/O6vR1Qaz2X",1
헐  ㅈ ㅓ깝치면 죽는건가요 ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ 좋아 방 누가팔래?,1
"허버...너무 귀여워서 저 쥭어요
리퀘로 그려주셨는데 너모너모 감삼당💛 https://t.co/IHkGej9HrV",0
"진짜 미치겠는거야,,
막 아닌거 아는데,,
안녕하세요 exo가 아니라ㅅㅍ ㅓ M 
                                       ㅠ

이라고 인사할 때마음이 이상하다",0
"저는 정리할때 언팔로 정리하지 읺습니다
언팔 발견시 디엠이나 언급 편하게 주세요
저도 여러분께 부탁하나 드리자면 언팔로 정리하지말아주세요
지뢰랑 맞팔이거나 교류가 적은건 제가 활동이 적어서 일어나는거다보니 죄송할 따름 입니다
하지만 정리할꺼면 깔끔하게 해주시면 좋겠습니다 https://t.co/o1ZjaCW6gZ",1
"[속보] 아몬드쿠키는 왜 실장이아닌가
허망한 국왕
별사탕 탕진해",0
"어떤 댄서분 킥백 리액션 영상인데
저 부분 테니만 상체가 더 고정 돼있는 느낌?
다른 멤버들보다 상체 웨이브 덜 하는 느낌??
그냥 느낌만 그랬고 왜 그런지는 몰랐는데
이 분 설명 들으니까
원래 안무가 발에 집중하는 안무였나?
몰라 걍 테니가 하는게 바로 정답 😁😁❤❤
https://t.co/DzIrXwSYrD https://t.co/WEJFnT75Ne",1
하루한번 폭력코베니서치해,0
쫀아에요~,0
손영재 너무 귀여워서 지금 죽을거같다..,1
"부정선거는 사형
#문제있는 #재앙 #부정선거",0
"미래의 나에게, 
마감 연장 하면 죽일꺼다, 
수정 요구 당하면 죽일꺼다,",1
진짜 어떻게 봐도 윰샄 출신 https://t.co/YIHKOr1G94,0
"나는 주구마다!
주구마
   나는   🎵
    주구마 https://t.co/UkSWwpPVWD",0
내일은 잠깐 인놀하고 오는거니 편하게 베리알 원피스+독 헤드템 코디를 하고 가야지. https://t.co/obKlcajp6U,0
컴백홈 베이비~,0
"제일 큰 고통 플레이트 빼기
제일 큰 짜증 스내치그립일 때 오른손 스트랩두르기 (아니 머선.... 클적 세트 하나 할 시간 걸림 https://t.co/zOGFPKzFYu",1
가볍게 3개돌았다 집가야지 https://t.co/gc5TysbXqd,0
하 탐라 쇼프들 혹시 몰라서 한두개씩 답장 남겨놓은거 ㅜ 다들 어제와 같은 &lt; 아티스트의 메시지를 기다려 보세요:) &gt; 를 다신 겪고 싶지 않은거지 ㅜ ...    타로야ㅜ  ♡,0
저호로개눈까리 하는말보소 외국라도는 어쩌까 오늘의개언론MBN,0
허벅지 혀로 샤워 할수 잇음 https://t.co/qcfOse1Bau,0
"투신 자살 비추합니다 여러분
제가 겪어 봐서 알아요. 3년간 이런 고통에 빠질 줄 몰랐습니다.",1
개쓰레기요일이 시작됐군... https://t.co/rDMCCpcthg,0
난 죽은사람이 좋다고 너도 뒤져달라하는중 ㅋ,1
어뜨케 다.. 예쁘지..? https://t.co/opTzJmLkIR,0
진짜???? 너무 높다 나오겠지.. 하고 체념중이였는데....세상에;; https://t.co/StquJoCdhe,0
"슼나로부터 뿜어져나오는 위험한 기운이 느껴져서 이타돌이 품은 불안한 준포메. 보통은 메구나 5죠 품에 안겨서 헥헥 울고있음. 
준포메가 인간으로 돌아오는법: 맛있는 음식을 먹고 누군가의 품에 안겨 이불에 둘둘 말린뒤 해피엔딩 영화를 본다.",1
"백아저씨도 울고 갈 굿즈 맛집이다😆
푸바오가 너무 귀엽다.. 다 사고 싶은데..
??? : 아이바오씨 내려와봐유!!

👇에버랜드 온라인 스토어 바로가기
https://t.co/Xkn0Cab9ga https://t.co/NGClPpTLN0",0
요새 트위터 많이 못들어와서 ㅠㅠ 영상도 못 올리고 슬프네요ㅠㅠ,1
미친 ... 증사 오늘 배송 온다는데?? 개 기대중이야 ㅠㅠㅠ,0
"새벽에 주로 폰을 잡아서,, 대화많이ㅣ못해조서 써니한테 넘 미안하다ㅠㅠㅠㅠ 오너님미아내요ㅠㅠㅠㅠㅠㅠ",0
"솔크기념 트친소
#트친소 #우울계트친소 #자해계트친소 https://t.co/VY9OvwFGMq",1
제가 만화동아리에 들어갓거든요 근데 다들 나 빼고 친한거 같아서 소외감 듦 ..시발.. 찐따의 인생..,0
1. 누구신지 모르겠어요,0
"독일이 아스트라제네카 까는 건
이제 지들은 좀 살만하고
영국회사라서라는 느낌이 막 드네",0
할머니가 은퇴하고 난 뒤로 뭔가 사정이 생겨서 오랜만에 일나가시다가 악귀때문에 죽었던거로 기억해요 그래가지고 저였던 주인공도 엄청 울고.. 근데 아까 말했다싶이 제가 그 할머니의 도력을 받았다고 했잖아요 근데 그게 속성만 달라져가지고 양이나 그런게 비슷하다보니까,1
우승 갈겨버려,0
"포타 들어갔는데 알림 떠서 두근두근 알림창 접속했는데,
새 글이 아니라 내가 어딘가에 써 놓은 댓글에 좋아요 박힌 알림일 때,
그때가
가장
절망적이다",1
지극히 상식적인 말을 하는 사람들을 이차 가해라고 하면...주장의 신빙성이 너무 떨어지는 것이다,0
"학계의 정신건강 문제, 아시아 연구자들에 대해 집중적으로 살펴본 글입니다. ""아시아 연구자들은 업무 관련 문제에 대한 전문적인 도움을 구할 가능성이 가장 낮았고, 압박을 스스로 관리해야 한다고 생각하는 경우가 가장 높았습니다."" #MentalHealthInAcademia
https://t.co/i1aZxBu19t",1
"저만 알고 싶었던 약고어 스릴러 맛집, 올수님 트친소~~
항상 그림 잘 보고 있어요🥺💗 https://t.co/7MYhItnpet",0
슈트에 페도라........ 나 죽으라는거지??? 괴도키드야 뭐야........ 내 심장 뺏어갈려고........ 몇 번을 뺏어가는 거야.... 이 오빠....,1
팔로워 400 감사합니다! https://t.co/zJJp1ShRms,0
피곤해,1
너무...흔한소재라 딴분이랑 겹칠거같음 쌀짜집기로 오해받으며,0
유리가 너무 귀여워서...눈물이 나거든요...,0
죽고십다ㅠ진짜,1
자소서 죽어나간다 할 거 많다 기절,1
평소라면 10분 일찍 도착해야하는데 버스가 늦은건지 지하철이 늦는건지 늦어버려서 스무디 못먹음ㅠ,0
종말의 세라프 구렌 얼굴 맛있다 https://t.co/pE8WoIGAa2,0
뀻 https://t.co/dzGcMjGtud,0
아니ㅋㅋㅋㅋ뭔ㅋㅋㅋㅋㅋ전에는 그래도 몽키매직이나 자석으로 스턴먹이더니 이제는 찐으로 방망이로 후두려패네ㅋㅋㅋㅋㅋ왤케 웃기져ㅠㅠ https://t.co/CfjPdZ5hUD,0
아니 시바 잠깐만?????,0
송영길의원을 비롯한 72명의 민주당의원들이 미얀마군부의 민간인 폭력진압에 대해서 규탄하는 서한을 유엔사무총장에 제출했다고한다. 잘한 일이다. 그러나 폭력과 인권탄압이 자행되는 북한정권은 규탄하는 서한도 함께 제출했어야지.미얀마국민의 고통은 보이면서 북한국민은 안중에 없나?,1
"#백현버블 #큥이버블

내 심장 오늘부로 정지함",0
겨울신화진짜전설의레전드 https://t.co/vlFWtIPy0T,0
"근데 진짜로 죄송합니다 하고 끝날일 아니잖아.
믽귝가 받은 상처 어쩔껀데
이번 일로 이미지도 망가졌지만, 이번에 상처 엄청 받았을거잖아.. 아 진짜 너무 슬퍼",1
참여해서 좋았어요😊 https://t.co/CpMqRtH47f,0
"🗳 AMAs 2020 

👉 듀오, 그룹 부문
I’m voting for BTS for Favorite Duo or Group - Pop/Rock at the #AMAs  @BTS_twt",0
정말 이 세상은 잘못되었다. 왜 그녀들이 죽어야했지?,1
""" ‥ 당신은 어디로 사라진 걸까. ""

달빛에 부서져가는 환영을 빤히 바라보며 홀로 나직히 중얼거리고 있는 그는 아름다웠지만 외로워보였습니다.

"" 찾을 수 없을 것 같아, 난. ""

지독히 맑고도 비참했던 그의 두 눈동자에서, 또르륵 하얗고 반짝이는 유리 구슬들이 똑, 똑, 떨어집니다.",1
텔레그램 n번방 용의자 신상공개 및 포토라인 세워주세요 &gt; 대한민국 청와대 https://t.co/2f5kXZhwGZ,0
"Omg...
S자 고리...나쁜놈 ㅜㅜ https://t.co/Gt3Igc94CV",0
잘자유~~~~,0
"나만 괜찮은거야,,? https://t.co/prUY5CnX06",0
터치랑 키스미라잌댓은 도대체 무슨 생각으로 하신 거예요..?  누구의 의지로 여기까지 왔나,0
동생 곧 오디션 잇는 거 알면서 썩은 음식을 줬습니다,0
사실 반제 오티 자체를 구하기 힘들 수 있어요.... 내 표로 하는게 중요한게 아니라 일단 오티 자체를 구하고 봐야겠다 죽자살자일지도 모릅니다..ㅠㅠ 내가 가는 지점에 싹 쓸어가는 되팔이 업자가 올까봐 노심초사입니다.. 제발 그냥 무사히 수령하게 해달라고 빌어주세요...,1
나 김두물 2n세 인생 잘 살았다 여우별 개쩐다 배너 너무 좋아서 눈물만 난다 https://t.co/swpCJmkD0P,0
"이분 연공으로 만낫음
물론.. 내 트친의 8할이 연공으로 만낫긴한데 프사꽤웃겨요..부담스러운편",0
엣헴•'-'•) 주말에도 #홍영표 는 달립니다! 문재인 대통령의 주요 정책 중 하나인 지방 균형발전을 위해 더불어민주당에서 맡은 중책을 책임있게! 한 걸음! 한 걸음! https://t.co/QlKlChiAuA,1
"⛄
나의 고통이 있는 곳에
내가 숨 쉬게 하소서

My everythin’
My blood and tears
Got no fears

-ON-🎋

#AlwaysWithBTS 
#BTS  #방탄소년단   
@BTS_twt",1
쫀아!,0
(죽은척! 놀이),1
특히 지향컾링에 sl 적혀있으면 멘탈이 울어요 진짜 슬프다..,1
"옆집에 살고계시는 남성분...벽을 막 두드리는데...?
그렇다고 둔탁한 소리도 아니고 구슬하고 구슬이 만나면 나는 소리있잖아여...그 소리가 나...
설마 구슬을 던지지 못한 그런 욕망에 의해 괴물이 되어 구슬을 던지시는건가...오...멋져(?)",0
쾌노님 혹xy....싸패다 아시는건가...!!(감격,0
ㅠㅜㅠㅠㅠ진짜 비욘드 계기로 스타트렉에 훅 치여서 리부트 극장판 다 정주행하고 디스커버리도 정주행함 어허어엉 스타플릿 넘 조오ㅏ,0
9.현재 원래 살던 집으로 돌아가고 싶지만 이쪽에서 원래 세계로 가는 차원의 틈은 너무 불안정해서 아직 어린 향이에겐 위험해서 좀더 큰 뒤에야 돌아갈수있다고,1
"옛날에 각잡고 그린거   /    방금 그림 연습용으로 빠르게 그린거

늘은건가...? https://t.co/R6yKlAEdoL",0
우리 트친된지는 꽤 됬는데 교류도 별루 못햇구 겜도 같이 못해본거같애요 슬퍼.... 우리 언제 한번 챔피언 먹으러 가자구요~,1
잠이 안옴 핸드폰 내려놓으면 잘 수 있을 것 같은데 그러긴 싫음,0
초록덕후가 숨멎어죽은 트윗입니다. https://t.co/A46v4OI5CM,1
"좋은 스승 외에 드럽고 저열한 시니어 감독자 몇이 나를 더 좋은 선생이 되게 자극을 주었다.

저 산을 넘자. 포기 말자. 저 인간보다 인간답자. 감정 붙여 괴물이 되지말자 다짐했다. 후배/낮은 지위에 있는 약자나 필요의 방을 원하는 사람에게 도움 주고 눈높이를 맞추며 그 어둠을 반면교사 삼았다",1
"#제목끝에니를죽일끼다를붙으면웃긴챌린지
전자오락수호대, 니를 죽일끼다

이거 그냥 가네글자 작가님의 전오수 그리는 마음가짐 아님? https://t.co/xt9DtvyuNU",1
"사실은 죽고 싶지 않았어. 차라리 죽는 게 나을 정도의 고통만이 비웃었지만, 그럼에도 차라리... 나의 능력을 깨우치고서는 그 고통을 평생 모른 채 살고 싶었어.",1
님을 향한 제 사랑으로 생각해주시면 될 것 같아요 https://t.co/prgtvoOKwm,0
21.조금 작은편? 그래서 항상 소리지르면서 다녀요!!!!!!!!!,0
"아악 폰내야되 내주말 돌려줘요ㅠㅠ
모두잘자요~좋은꿈꾸세요~",0
토빗... 너의 정체... 개무섭지만.... 밝혀내고야 말겠어.... 몰라서 좋은 것도 있겠지만.... 개무섭지만.... https://t.co/xS5cXtMSPD,0
"현실과 미래가 암울해서 뭔가 기대와 희망을 갖고 싶은데 보수당은 딴나라 인간들 같고 못미덥지만 우리사정 알아주겠지 하고 진보쪽에 투표하나 실제는 악화된현실에 절망, 이게 무주택자와 서민들 문통과 민주당지지자들의 슬픈 딜레마다. 그리고 이 심리 악용하고있는 그놈들 진정한 악인들이지.",1
오후님이 같이드셔줄건가봐,0
쿠냐 웃을때마다 자살하고십음,1
근데 생각보다 무선이가 죽은 후에 좋아하는걸 깨달았다고 주장하는 사람들이 많은데 그 사람들이 이렇게 주장하는 근거로 무선이가 헌사당하고 나서의 망기의 태도변화를 제일 많이 내놓는데 난 그 이유를 이렇게 해석함,1
프로포즈? https://t.co/l8ZbOc9t0e,0
덕질 때문에 고통스러울 때가 압도적으로 더 많지 않나. 쾌감은 잠시뿐. https://t.co/auRRznkW7k,1
"오늘 트러스트로 노르브란트 막넴에서 1인칭으로 싸워봤다

몹이 너무 커서 허벅지밖에 안 보였으며 무슨 기믹이 날아오는지 (셰어,단일) 파악하기가 너무 힘들었다.
조금만 실수해도 죽을 수 있었기에 전투하는 내내 너무 무서웠다.

빛전도 이런데 평범한 모험가들은 얼마나 무서웠을까",1
우리집 이쁜이 ♡ https://t.co/tffaRJ3yRT,0
"와! 소다님의 트친소 (~˘▾˘)~
흔치 않은 기회입니다! https://t.co/u5LB15qKGH",0
"일욕심은 황제
결혼하면 죽는다고 생각하는 사람 

정국아💜
누나 이거보고 참 흐뭇하더라 😚😚😚
#정국 #JUNGKOOK @BTS_twt

풀영상👉 https://t.co/CPrPD2YSBw https://t.co/0Fp4YcW4KO",1
"평소엔,, 피로에 찌들어서 그런게 아닐까..
나도 출근할땐 세상 우울한 얼굴이ㅏㅁ",1
음...,0
"진격거 엘빈 만쥬 구매합니다ㅠ
멘션주시고 디엠 부탁드립니다!! @Attack_on_trade @takumart_kr https://t.co/4IkJzr0geX",0
"""난 3만큼 기쁘다가, 19만큼 화가 나서 이제는 32만큼 우울해졌어""라고 이야기 할 수 있다면, 우리는 서로를 조금 더 이해하게 될까? https://t.co/kxW55nZylL",1
